instant_x,dteday,season_x,yr_x,mnth_x,holiday_x,weekday_x,workingday_x,weathersit_x,temp_x,atemp_x,hum_x,windspeed_x,casual_x,registered_x,cnt_x,instant_y,season_y,yr_y,mnth_y,hr,holiday_y,weekday_y,workingday_y,weathersit_y,temp_y,atemp_y,hum_y,windspeed_y,casual_y,registered_y,cnt_y
527,2012-06-10,Summer,2012,6,Not Holiday,Sunday,Holiday,1,29.793346999999997,33.175850000000004,53.833299999999994,8.959307,2224,4374,6598,12516,Summer,2012,6,16,Holiday,Sunday,Holiday,1,34.44,37.12,36.0,19.0012,173,335,508
527,2012-06-10,Summer,2012,6,Not Holiday,Sunday,Holiday,1,29.793346999999997,33.175850000000004,53.833299999999994,8.959307,2224,4374,6598,12517,Summer,2012,6,17,Holiday,Sunday,Holiday,1,33.62,37.12,41.0,19.0012,184,337,521
527,2012-06-10,Summer,2012,6,Not Holiday,Sunday,Holiday,1,29.793346999999997,33.175850000000004,53.833299999999994,8.959307,2224,4374,6598,12518,Summer,2012,6,18,Holiday,Sunday,Holiday,1,33.62,36.364999999999995,38.0,15.001299999999999,164,326,490
527,2012-06-10,Summer,2012,6,Not Holiday,Sunday,Holiday,1,29.793346999999997,33.175850000000004,53.833299999999994,8.959307,2224,4374,6598,12519,Summer,2012,6,19,Holiday,Sunday,Holiday,1,33.62,35.605,28.000000000000004,19.0012,115,260,375
527,2012-06-10,Summer,2012,6,Not Holiday,Sunday,Holiday,1,29.793346999999997,33.175850000000004,53.833299999999994,8.959307,2224,4374,6598,12520,Summer,2012,6,20,Holiday,Sunday,Holiday,1,31.16,34.089999999999996,48.0,11.0014,113,250,363
527,2012-06-10,Summer,2012,6,Not Holiday,Sunday,Holiday,1,29.793346999999997,33.175850000000004,53.833299999999994,8.959307,2224,4374,6598,12521,Summer,2012,6,21,Holiday,Sunday,Holiday,1,29.52,34.089999999999996,62.0,11.0014,83,170,253
527,2012-06-10,Summer,2012,6,Not Holiday,Sunday,Holiday,1,29.793346999999997,33.175850000000004,53.833299999999994,8.959307,2224,4374,6598,12522,Summer,2012,6,22,Holiday,Sunday,Holiday,1,28.7,32.574999999999996,65.0,11.0014,42,117,159
527,2012-06-10,Summer,2012,6,Not Holiday,Sunday,Holiday,1,29.793346999999997,33.175850000000004,53.833299999999994,8.959307,2224,4374,6598,12523,Summer,2012,6,23,Holiday,Sunday,Holiday,1,29.52,33.335,57.99999999999999,7.0015,30,80,110
528,2012-06-11,Summer,2012,6,Not Holiday,Monday,Working Day,2,29.554153,32.98605,58.791700000000006,13.916771,1017,5647,6664,12524,Summer,2012,6,0,Holiday,Monday,Working Day,1,28.7,32.574999999999996,65.0,7.0015,8,33,41
528,2012-06-11,Summer,2012,6,Not Holiday,Monday,Working Day,2,29.554153,32.98605,58.791700000000006,13.916771,1017,5647,6664,12525,Summer,2012,6,1,Holiday,Monday,Working Day,1,27.060000000000002,31.06,74.0,11.0014,9,15,24
528,2012-06-11,Summer,2012,6,Not Holiday,Monday,Working Day,2,29.554153,32.98605,58.791700000000006,13.916771,1017,5647,6664,12526,Summer,2012,6,2,Holiday,Monday,Working Day,1,27.060000000000002,31.06,74.0,7.0015,5,12,17
528,2012-06-11,Summer,2012,6,Not Holiday,Monday,Working Day,2,29.554153,32.98605,58.791700000000006,13.916771,1017,5647,6664,12527,Summer,2012,6,3,Holiday,Monday,Working Day,1,26.240000000000002,29.544999999999998,78.0,7.0015,2,4,6
528,2012-06-11,Summer,2012,6,Not Holiday,Monday,Working Day,2,29.554153,32.98605,58.791700000000006,13.916771,1017,5647,6664,12528,Summer,2012,6,4,Holiday,Monday,Working Day,1,26.240000000000002,29.544999999999998,78.0,8.9981,0,7,7
528,2012-06-11,Summer,2012,6,Not Holiday,Monday,Working Day,2,29.554153,32.98605,58.791700000000006,13.916771,1017,5647,6664,12529,Summer,2012,6,5,Holiday,Monday,Working Day,1,26.240000000000002,29.544999999999998,78.0,8.9981,1,36,37
528,2012-06-11,Summer,2012,6,Not Holiday,Monday,Working Day,2,29.554153,32.98605,58.791700000000006,13.916771,1017,5647,6664,12530,Summer,2012,6,6,Holiday,Monday,Working Day,1,25.419999999999998,28.79,83.0,7.0015,8,136,144
528,2012-06-11,Summer,2012,6,Not Holiday,Monday,Working Day,2,29.554153,32.98605,58.791700000000006,13.916771,1017,5647,6664,12531,Summer,2012,6,7,Holiday,Monday,Working Day,1,26.240000000000002,29.544999999999998,78.0,7.0015,25,478,503
528,2012-06-11,Summer,2012,6,Not Holiday,Monday,Working Day,2,29.554153,32.98605,58.791700000000006,13.916771,1017,5647,6664,12532,Summer,2012,6,8,Holiday,Monday,Working Day,1,27.060000000000002,31.06,74.0,8.9981,38,613,651
528,2012-06-11,Summer,2012,6,Not Holiday,Monday,Working Day,2,29.554153,32.98605,58.791700000000006,13.916771,1017,5647,6664,12533,Summer,2012,6,9,Holiday,Monday,Working Day,1,28.7,32.574999999999996,65.0,8.9981,57,259,316
528,2012-06-11,Summer,2012,6,Not Holiday,Monday,Working Day,2,29.554153,32.98605,58.791700000000006,13.916771,1017,5647,6664,12534,Summer,2012,6,10,Holiday,Monday,Working Day,1,29.52,34.089999999999996,62.0,11.0014,52,95,147
528,2012-06-11,Summer,2012,6,Not Holiday,Monday,Working Day,2,29.554153,32.98605,58.791700000000006,13.916771,1017,5647,6664,12535,Summer,2012,6,11,Holiday,Monday,Working Day,2,31.16,34.089999999999996,48.0,15.001299999999999,59,143,202
528,2012-06-11,Summer,2012,6,Not Holiday,Monday,Working Day,2,29.554153,32.98605,58.791700000000006,13.916771,1017,5647,6664,12536,Summer,2012,6,12,Holiday,Monday,Working Day,2,32.800000000000004,36.364999999999995,43.0,12.998000000000001,63,198,261
528,2012-06-11,Summer,2012,6,Not Holiday,Monday,Working Day,2,29.554153,32.98605,58.791700000000006,13.916771,1017,5647,6664,12537,Summer,2012,6,13,Holiday,Monday,Working Day,2,32.800000000000004,35.605,41.0,19.999499999999998,63,185,248
528,2012-06-11,Summer,2012,6,Not Holiday,Monday,Working Day,2,29.554153,32.98605,58.791700000000006,13.916771,1017,5647,6664,12538,Summer,2012,6,14,Holiday,Monday,Working Day,2,33.62,36.364999999999995,34.0,19.0012,66,193,259
528,2012-06-11,Summer,2012,6,Not Holiday,Monday,Working Day,2,29.554153,32.98605,58.791700000000006,13.916771,1017,5647,6664,12539,Summer,2012,6,15,Holiday,Monday,Working Day,1,32.800000000000004,35.605,41.0,23.9994,72,187,259
528,2012-06-11,Summer,2012,6,Not Holiday,Monday,Working Day,2,29.554153,32.98605,58.791700000000006,13.916771,1017,5647,6664,12540,Summer,2012,6,16,Holiday,Monday,Working Day,2,32.800000000000004,35.605,41.0,27.999299999999998,87,340,427
528,2012-06-11,Summer,2012,6,Not Holiday,Monday,Working Day,2,29.554153,32.98605,58.791700000000006,13.916771,1017,5647,6664,12541,Summer,2012,6,17,Holiday,Monday,Working Day,2,32.800000000000004,35.605,41.0,23.9994,85,715,800
528,2012-06-11,Summer,2012,6,Not Holiday,Monday,Working Day,2,29.554153,32.98605,58.791700000000006,13.916771,1017,5647,6664,12542,Summer,2012,6,18,Holiday,Monday,Working Day,2,32.800000000000004,36.364999999999995,43.0,19.999499999999998,105,726,831
528,2012-06-11,Summer,2012,6,Not Holiday,Monday,Working Day,2,29.554153,32.98605,58.791700000000006,13.916771,1017,5647,6664,12543,Summer,2012,6,19,Holiday,Monday,Working Day,2,31.16,34.089999999999996,48.0,22.0028,89,507,596
528,2012-06-11,Summer,2012,6,Not Holiday,Monday,Working Day,2,29.554153,32.98605,58.791700000000006,13.916771,1017,5647,6664,12544,Summer,2012,6,20,Holiday,Monday,Working Day,2,30.34,33.335,48.0,15.001299999999999,61,333,394
528,2012-06-11,Summer,2012,6,Not Holiday,Monday,Working Day,2,29.554153,32.98605,58.791700000000006,13.916771,1017,5647,6664,12545,Summer,2012,6,21,Holiday,Monday,Working Day,2,29.52,33.335,57.99999999999999,12.998000000000001,32,218,250
528,2012-06-11,Summer,2012,6,Not Holiday,Monday,Working Day,2,29.554153,32.98605,58.791700000000006,13.916771,1017,5647,6664,12546,Summer,2012,6,22,Holiday,Monday,Working Day,2,29.52,33.335,57.99999999999999,12.998000000000001,22,142,164
528,2012-06-11,Summer,2012,6,Not Holiday,Monday,Working Day,2,29.554153,32.98605,58.791700000000006,13.916771,1017,5647,6664,12547,Summer,2012,6,23,Holiday,Monday,Working Day,2,28.7,32.574999999999996,57.99999999999999,15.001299999999999,8,72,80
529,2012-06-12,Summer,2012,6,Not Holiday,Tuesday,Working Day,2,26.786653,29.89375,83.3333,14.374581999999998,477,4495,4972,12548,Summer,2012,6,0,Holiday,Tuesday,Working Day,2,28.7,32.574999999999996,57.99999999999999,15.001299999999999,2,26,28
529,2012-06-12,Summer,2012,6,Not Holiday,Tuesday,Working Day,2,26.786653,29.89375,83.3333,14.374581999999998,477,4495,4972,12549,Summer,2012,6,1,Holiday,Tuesday,Working Day,2,27.880000000000003,31.819999999999997,65.0,11.0014,5,11,16
529,2012-06-12,Summer,2012,6,Not Holiday,Tuesday,Working Day,2,26.786653,29.89375,83.3333,14.374581999999998,477,4495,4972,12550,Summer,2012,6,2,Holiday,Tuesday,Working Day,2,27.880000000000003,31.819999999999997,65.0,12.998000000000001,0,6,6
529,2012-06-12,Summer,2012,6,Not Holiday,Tuesday,Working Day,2,26.786653,29.89375,83.3333,14.374581999999998,477,4495,4972,12551,Summer,2012,6,3,Holiday,Tuesday,Working Day,2,27.060000000000002,31.06,69.0,16.997899999999998,3,9,12
529,2012-06-12,Summer,2012,6,Not Holiday,Tuesday,Working Day,2,26.786653,29.89375,83.3333,14.374581999999998,477,4495,4972,12552,Summer,2012,6,4,Holiday,Tuesday,Working Day,3,24.599999999999998,27.275,88.0,11.0014,0,4,4
529,2012-06-12,Summer,2012,6,Not Holiday,Tuesday,Working Day,2,26.786653,29.89375,83.3333,14.374581999999998,477,4495,4972,12553,Summer,2012,6,5,Holiday,Tuesday,Working Day,3,24.599999999999998,27.275,88.0,8.9981,1,28,29
529,2012-06-12,Summer,2012,6,Not Holiday,Tuesday,Working Day,2,26.786653,29.89375,83.3333,14.374581999999998,477,4495,4972,12554,Summer,2012,6,6,Holiday,Tuesday,Working Day,2,24.599999999999998,27.275,88.0,8.9981,6,130,136
529,2012-06-12,Summer,2012,6,Not Holiday,Tuesday,Working Day,2,26.786653,29.89375,83.3333,14.374581999999998,477,4495,4972,12555,Summer,2012,6,7,Holiday,Tuesday,Working Day,3,25.419999999999998,28.03,88.0,16.997899999999998,16,287,303
529,2012-06-12,Summer,2012,6,Not Holiday,Tuesday,Working Day,2,26.786653,29.89375,83.3333,14.374581999999998,477,4495,4972,12556,Summer,2012,6,8,Holiday,Tuesday,Working Day,2,25.419999999999998,28.03,88.0,15.001299999999999,15,598,613
529,2012-06-12,Summer,2012,6,Not Holiday,Tuesday,Working Day,2,26.786653,29.89375,83.3333,14.374581999999998,477,4495,4972,12557,Summer,2012,6,9,Holiday,Tuesday,Working Day,2,26.240000000000002,28.79,89.0,19.0012,31,254,285
529,2012-06-12,Summer,2012,6,Not Holiday,Tuesday,Working Day,2,26.786653,29.89375,83.3333,14.374581999999998,477,4495,4972,12558,Summer,2012,6,10,Holiday,Tuesday,Working Day,3,26.240000000000002,28.79,89.0,19.0012,29,96,125
529,2012-06-12,Summer,2012,6,Not Holiday,Tuesday,Working Day,2,26.786653,29.89375,83.3333,14.374581999999998,477,4495,4972,12559,Summer,2012,6,11,Holiday,Tuesday,Working Day,3,27.060000000000002,30.305,83.0,23.9994,8,57,65
529,2012-06-12,Summer,2012,6,Not Holiday,Tuesday,Working Day,2,26.786653,29.89375,83.3333,14.374581999999998,477,4495,4972,12560,Summer,2012,6,12,Holiday,Tuesday,Working Day,3,27.060000000000002,30.305,83.0,16.997899999999998,19,76,95
529,2012-06-12,Summer,2012,6,Not Holiday,Tuesday,Working Day,2,26.786653,29.89375,83.3333,14.374581999999998,477,4495,4972,12561,Summer,2012,6,13,Holiday,Tuesday,Working Day,3,27.060000000000002,30.305,83.0,12.998000000000001,11,48,59
529,2012-06-12,Summer,2012,6,Not Holiday,Tuesday,Working Day,2,26.786653,29.89375,83.3333,14.374581999999998,477,4495,4972,12562,Summer,2012,6,14,Holiday,Tuesday,Working Day,3,26.240000000000002,28.79,89.0,16.997899999999998,12,48,60
529,2012-06-12,Summer,2012,6,Not Holiday,Tuesday,Working Day,2,26.786653,29.89375,83.3333,14.374581999999998,477,4495,4972,12563,Summer,2012,6,15,Holiday,Tuesday,Working Day,3,27.060000000000002,29.544999999999998,89.0,12.998000000000001,22,94,116
529,2012-06-12,Summer,2012,6,Not Holiday,Tuesday,Working Day,2,26.786653,29.89375,83.3333,14.374581999999998,477,4495,4972,12564,Summer,2012,6,16,Holiday,Tuesday,Working Day,2,27.060000000000002,29.544999999999998,89.0,19.0012,30,209,239
529,2012-06-12,Summer,2012,6,Not Holiday,Tuesday,Working Day,2,26.786653,29.89375,83.3333,14.374581999999998,477,4495,4972,12565,Summer,2012,6,17,Holiday,Tuesday,Working Day,2,27.060000000000002,29.544999999999998,89.0,19.0012,56,625,681
529,2012-06-12,Summer,2012,6,Not Holiday,Tuesday,Working Day,2,26.786653,29.89375,83.3333,14.374581999999998,477,4495,4972,12566,Summer,2012,6,18,Holiday,Tuesday,Working Day,1,27.880000000000003,31.819999999999997,83.0,12.998000000000001,57,596,653
529,2012-06-12,Summer,2012,6,Not Holiday,Tuesday,Working Day,2,26.786653,29.89375,83.3333,14.374581999999998,477,4495,4972,12567,Summer,2012,6,19,Holiday,Tuesday,Working Day,1,27.880000000000003,31.819999999999997,83.0,12.998000000000001,47,444,491
529,2012-06-12,Summer,2012,6,Not Holiday,Tuesday,Working Day,2,26.786653,29.89375,83.3333,14.374581999999998,477,4495,4972,12568,Summer,2012,6,20,Holiday,Tuesday,Working Day,1,27.880000000000003,31.819999999999997,83.0,12.998000000000001,36,350,386
529,2012-06-12,Summer,2012,6,Not Holiday,Tuesday,Working Day,2,26.786653,29.89375,83.3333,14.374581999999998,477,4495,4972,12569,Summer,2012,6,21,Holiday,Tuesday,Working Day,1,27.880000000000003,31.819999999999997,83.0,7.0015,41,233,274
529,2012-06-12,Summer,2012,6,Not Holiday,Tuesday,Working Day,2,26.786653,29.89375,83.3333,14.374581999999998,477,4495,4972,12570,Summer,2012,6,22,Holiday,Tuesday,Working Day,1,27.060000000000002,29.544999999999998,94.0,7.0015,19,188,207
529,2012-06-12,Summer,2012,6,Not Holiday,Tuesday,Working Day,2,26.786653,29.89375,83.3333,14.374581999999998,477,4495,4972,12571,Summer,2012,6,23,Holiday,Tuesday,Working Day,3,27.060000000000002,29.544999999999998,94.0,15.001299999999999,11,78,89
530,2012-06-13,Summer,2012,6,Not Holiday,Wednesday,Working Day,1,26.889153,30.55585,58.2083,22.999693,1173,6248,7421,12572,Summer,2012,6,0,Holiday,Wednesday,Working Day,2,27.060000000000002,29.544999999999998,94.0,12.998000000000001,7,27,34
530,2012-06-13,Summer,2012,6,Not Holiday,Wednesday,Working Day,1,26.889153,30.55585,58.2083,22.999693,1173,6248,7421,12573,Summer,2012,6,1,Holiday,Wednesday,Working Day,1,26.240000000000002,29.544999999999998,78.0,0.0,7,21,28
530,2012-06-13,Summer,2012,6,Not Holiday,Wednesday,Working Day,1,26.889153,30.55585,58.2083,22.999693,1173,6248,7421,12574,Summer,2012,6,2,Holiday,Wednesday,Working Day,1,25.419999999999998,28.79,83.0,8.9981,0,4,4
530,2012-06-13,Summer,2012,6,Not Holiday,Wednesday,Working Day,1,26.889153,30.55585,58.2083,22.999693,1173,6248,7421,12575,Summer,2012,6,3,Holiday,Wednesday,Working Day,1,25.419999999999998,28.79,83.0,12.998000000000001,1,7,8
530,2012-06-13,Summer,2012,6,Not Holiday,Wednesday,Working Day,1,26.889153,30.55585,58.2083,22.999693,1173,6248,7421,12576,Summer,2012,6,4,Holiday,Wednesday,Working Day,1,24.599999999999998,28.03,83.0,8.9981,1,9,10
530,2012-06-13,Summer,2012,6,Not Holiday,Wednesday,Working Day,1,26.889153,30.55585,58.2083,22.999693,1173,6248,7421,12577,Summer,2012,6,5,Holiday,Wednesday,Working Day,1,24.599999999999998,28.03,83.0,12.998000000000001,2,38,40
530,2012-06-13,Summer,2012,6,Not Holiday,Wednesday,Working Day,1,26.889153,30.55585,58.2083,22.999693,1173,6248,7421,12578,Summer,2012,6,6,Holiday,Wednesday,Working Day,1,24.599999999999998,28.03,83.0,15.001299999999999,6,188,194
530,2012-06-13,Summer,2012,6,Not Holiday,Wednesday,Working Day,1,26.889153,30.55585,58.2083,22.999693,1173,6248,7421,12579,Summer,2012,6,7,Holiday,Wednesday,Working Day,1,24.599999999999998,28.03,83.0,19.999499999999998,25,480,505
530,2012-06-13,Summer,2012,6,Not Holiday,Wednesday,Working Day,1,26.889153,30.55585,58.2083,22.999693,1173,6248,7421,12580,Summer,2012,6,8,Holiday,Wednesday,Working Day,2,25.419999999999998,29.544999999999998,73.0,35.0008,41,672,713
530,2012-06-13,Summer,2012,6,Not Holiday,Wednesday,Working Day,1,26.889153,30.55585,58.2083,22.999693,1173,6248,7421,12581,Summer,2012,6,9,Holiday,Wednesday,Working Day,2,26.240000000000002,30.305,69.0,39.000699999999995,54,298,352
530,2012-06-13,Summer,2012,6,Not Holiday,Wednesday,Working Day,1,26.889153,30.55585,58.2083,22.999693,1173,6248,7421,12582,Summer,2012,6,10,Holiday,Wednesday,Working Day,2,26.240000000000002,30.305,65.0,27.999299999999998,64,134,198
530,2012-06-13,Summer,2012,6,Not Holiday,Wednesday,Working Day,1,26.889153,30.55585,58.2083,22.999693,1173,6248,7421,12583,Summer,2012,6,11,Holiday,Wednesday,Working Day,2,27.060000000000002,31.06,54.0,30.002599999999997,64,182,246
530,2012-06-13,Summer,2012,6,Not Holiday,Wednesday,Working Day,1,26.889153,30.55585,58.2083,22.999693,1173,6248,7421,12584,Summer,2012,6,12,Holiday,Wednesday,Working Day,2,27.880000000000003,31.819999999999997,44.0,27.999299999999998,93,241,334
530,2012-06-13,Summer,2012,6,Not Holiday,Wednesday,Working Day,1,26.889153,30.55585,58.2083,22.999693,1173,6248,7421,12585,Summer,2012,6,13,Holiday,Wednesday,Working Day,2,28.7,31.819999999999997,45.0,26.0027,52,203,255
530,2012-06-13,Summer,2012,6,Not Holiday,Wednesday,Working Day,1,26.889153,30.55585,58.2083,22.999693,1173,6248,7421,12586,Summer,2012,6,14,Holiday,Wednesday,Working Day,2,29.52,32.574999999999996,37.0,27.999299999999998,98,222,320
530,2012-06-13,Summer,2012,6,Not Holiday,Wednesday,Working Day,1,26.889153,30.55585,58.2083,22.999693,1173,6248,7421,12587,Summer,2012,6,15,Holiday,Wednesday,Working Day,1,29.52,32.574999999999996,32.0,32.9975,65,216,281
530,2012-06-13,Summer,2012,6,Not Holiday,Wednesday,Working Day,1,26.889153,30.55585,58.2083,22.999693,1173,6248,7421,12588,Summer,2012,6,16,Holiday,Wednesday,Working Day,1,29.52,32.574999999999996,30.0,32.9975,72,320,392
530,2012-06-13,Summer,2012,6,Not Holiday,Wednesday,Working Day,1,26.889153,30.55585,58.2083,22.999693,1173,6248,7421,12589,Summer,2012,6,17,Holiday,Wednesday,Working Day,1,29.52,32.574999999999996,32.0,32.9975,75,782,857
530,2012-06-13,Summer,2012,6,Not Holiday,Wednesday,Working Day,1,26.889153,30.55585,58.2083,22.999693,1173,6248,7421,12590,Summer,2012,6,18,Holiday,Wednesday,Working Day,1,29.52,32.574999999999996,32.0,30.002599999999997,104,640,744
530,2012-06-13,Summer,2012,6,Not Holiday,Wednesday,Working Day,1,26.889153,30.55585,58.2083,22.999693,1173,6248,7421,12591,Summer,2012,6,19,Holiday,Wednesday,Working Day,1,28.7,31.819999999999997,34.0,26.0027,123,548,671
530,2012-06-13,Summer,2012,6,Not Holiday,Wednesday,Working Day,1,26.889153,30.55585,58.2083,22.999693,1173,6248,7421,12592,Summer,2012,6,20,Holiday,Wednesday,Working Day,1,27.880000000000003,31.819999999999997,36.0,27.999299999999998,86,362,448
530,2012-06-13,Summer,2012,6,Not Holiday,Wednesday,Working Day,1,26.889153,30.55585,58.2083,22.999693,1173,6248,7421,12593,Summer,2012,6,21,Holiday,Wednesday,Working Day,1,26.240000000000002,31.06,44.0,23.9994,79,317,396
530,2012-06-13,Summer,2012,6,Not Holiday,Wednesday,Working Day,1,26.889153,30.55585,58.2083,22.999693,1173,6248,7421,12594,Summer,2012,6,22,Holiday,Wednesday,Working Day,1,25.419999999999998,31.06,50.0,19.999499999999998,29,209,238
530,2012-06-13,Summer,2012,6,Not Holiday,Wednesday,Working Day,1,26.889153,30.55585,58.2083,22.999693,1173,6248,7421,12595,Summer,2012,6,23,Holiday,Wednesday,Working Day,1,25.419999999999998,31.06,50.0,19.0012,25,128,153
531,2012-06-14,Summer,2012,6,Not Holiday,Thursday,Working Day,1,26.581653000000003,31.219150000000003,56.958299999999994,17.000111,1180,6183,7363,12596,Summer,2012,6,0,Holiday,Thursday,Working Day,1,24.599999999999998,31.06,53.0,19.999499999999998,3,45,48
531,2012-06-14,Summer,2012,6,Not Holiday,Thursday,Working Day,1,26.581653000000003,31.219150000000003,56.958299999999994,17.000111,1180,6183,7363,12597,Summer,2012,6,1,Holiday,Thursday,Working Day,1,24.599999999999998,31.06,56.00000000000001,15.001299999999999,4,17,21
531,2012-06-14,Summer,2012,6,Not Holiday,Thursday,Working Day,1,26.581653000000003,31.219150000000003,56.958299999999994,17.000111,1180,6183,7363,12598,Summer,2012,6,2,Holiday,Thursday,Working Day,2,25.419999999999998,31.06,53.0,16.997899999999998,1,8,9
531,2012-06-14,Summer,2012,6,Not Holiday,Thursday,Working Day,1,26.581653000000003,31.219150000000003,56.958299999999994,17.000111,1180,6183,7363,12599,Summer,2012,6,3,Holiday,Thursday,Working Day,2,25.419999999999998,31.06,53.0,19.0012,1,4,5
531,2012-06-14,Summer,2012,6,Not Holiday,Thursday,Working Day,1,26.581653000000003,31.219150000000003,56.958299999999994,17.000111,1180,6183,7363,12600,Summer,2012,6,4,Holiday,Thursday,Working Day,2,24.599999999999998,31.06,56.00000000000001,16.997899999999998,0,6,6
531,2012-06-14,Summer,2012,6,Not Holiday,Thursday,Working Day,1,26.581653000000003,31.219150000000003,56.958299999999994,17.000111,1180,6183,7363,12601,Summer,2012,6,5,Holiday,Thursday,Working Day,2,24.599999999999998,31.06,56.00000000000001,16.997899999999998,0,40,40
531,2012-06-14,Summer,2012,6,Not Holiday,Thursday,Working Day,1,26.581653000000003,31.219150000000003,56.958299999999994,17.000111,1180,6183,7363,12602,Summer,2012,6,6,Holiday,Thursday,Working Day,1,23.779999999999998,27.275,60.0,19.0012,12,169,181
531,2012-06-14,Summer,2012,6,Not Holiday,Thursday,Working Day,1,26.581653000000003,31.219150000000003,56.958299999999994,17.000111,1180,6183,7363,12603,Summer,2012,6,7,Holiday,Thursday,Working Day,1,24.599999999999998,30.305,60.0,19.0012,26,480,506
531,2012-06-14,Summer,2012,6,Not Holiday,Thursday,Working Day,1,26.581653000000003,31.219150000000003,56.958299999999994,17.000111,1180,6183,7363,12604,Summer,2012,6,8,Holiday,Thursday,Working Day,1,24.599999999999998,30.305,64.0,22.0028,37,682,719
531,2012-06-14,Summer,2012,6,Not Holiday,Thursday,Working Day,1,26.581653000000003,31.219150000000003,56.958299999999994,17.000111,1180,6183,7363,12605,Summer,2012,6,9,Holiday,Thursday,Working Day,1,25.419999999999998,30.305,61.0,15.001299999999999,45,312,357
531,2012-06-14,Summer,2012,6,Not Holiday,Thursday,Working Day,1,26.581653000000003,31.219150000000003,56.958299999999994,17.000111,1180,6183,7363,12606,Summer,2012,6,10,Holiday,Thursday,Working Day,1,26.240000000000002,30.305,65.0,27.999299999999998,47,132,179
531,2012-06-14,Summer,2012,6,Not Holiday,Thursday,Working Day,1,26.581653000000003,31.219150000000003,56.958299999999994,17.000111,1180,6183,7363,12607,Summer,2012,6,11,Holiday,Thursday,Working Day,1,27.060000000000002,31.06,56.99999999999999,16.997899999999998,60,168,228
531,2012-06-14,Summer,2012,6,Not Holiday,Thursday,Working Day,1,26.581653000000003,31.219150000000003,56.958299999999994,17.000111,1180,6183,7363,12608,Summer,2012,6,12,Holiday,Thursday,Working Day,2,27.060000000000002,31.06,61.0,15.001299999999999,55,210,265
531,2012-06-14,Summer,2012,6,Not Holiday,Thursday,Working Day,1,26.581653000000003,31.219150000000003,56.958299999999994,17.000111,1180,6183,7363,12609,Summer,2012,6,13,Holiday,Thursday,Working Day,1,27.880000000000003,31.819999999999997,56.99999999999999,11.0014,71,213,284
531,2012-06-14,Summer,2012,6,Not Holiday,Thursday,Working Day,1,26.581653000000003,31.219150000000003,56.958299999999994,17.000111,1180,6183,7363,12610,Summer,2012,6,14,Holiday,Thursday,Working Day,1,28.7,32.574999999999996,54.0,19.0012,84,214,298
531,2012-06-14,Summer,2012,6,Not Holiday,Thursday,Working Day,1,26.581653000000003,31.219150000000003,56.958299999999994,17.000111,1180,6183,7363,12611,Summer,2012,6,15,Holiday,Thursday,Working Day,1,30.34,33.335,48.0,19.999499999999998,111,213,324
531,2012-06-14,Summer,2012,6,Not Holiday,Thursday,Working Day,1,26.581653000000003,31.219150000000003,56.958299999999994,17.000111,1180,6183,7363,12612,Summer,2012,6,16,Holiday,Thursday,Working Day,1,29.52,33.335,51.0,19.0012,70,368,438
531,2012-06-14,Summer,2012,6,Not Holiday,Thursday,Working Day,1,26.581653000000003,31.219150000000003,56.958299999999994,17.000111,1180,6183,7363,12613,Summer,2012,6,17,Holiday,Thursday,Working Day,1,29.52,33.335,48.0,15.001299999999999,117,750,867
531,2012-06-14,Summer,2012,6,Not Holiday,Thursday,Working Day,1,26.581653000000003,31.219150000000003,56.958299999999994,17.000111,1180,6183,7363,12614,Summer,2012,6,18,Holiday,Thursday,Working Day,1,30.34,33.335,42.0,12.998000000000001,107,716,823
531,2012-06-14,Summer,2012,6,Not Holiday,Thursday,Working Day,1,26.581653000000003,31.219150000000003,56.958299999999994,17.000111,1180,6183,7363,12615,Summer,2012,6,19,Holiday,Thursday,Working Day,1,28.7,32.574999999999996,48.0,16.997899999999998,96,483,579
531,2012-06-14,Summer,2012,6,Not Holiday,Thursday,Working Day,1,26.581653000000003,31.219150000000003,56.958299999999994,17.000111,1180,6183,7363,12616,Summer,2012,6,20,Holiday,Thursday,Working Day,1,27.060000000000002,31.06,65.0,16.997899999999998,84,351,435
531,2012-06-14,Summer,2012,6,Not Holiday,Thursday,Working Day,1,26.581653000000003,31.219150000000003,56.958299999999994,17.000111,1180,6183,7363,12617,Summer,2012,6,21,Holiday,Thursday,Working Day,1,26.240000000000002,30.305,65.0,11.0014,67,270,337
531,2012-06-14,Summer,2012,6,Not Holiday,Thursday,Working Day,1,26.581653000000003,31.219150000000003,56.958299999999994,17.000111,1180,6183,7363,12618,Summer,2012,6,22,Holiday,Thursday,Working Day,2,26.240000000000002,30.305,65.0,15.001299999999999,46,196,242
531,2012-06-14,Summer,2012,6,Not Holiday,Thursday,Working Day,1,26.581653000000003,31.219150000000003,56.958299999999994,17.000111,1180,6183,7363,12619,Summer,2012,6,23,Holiday,Thursday,Working Day,2,25.419999999999998,30.305,69.0,11.0014,36,136,172
532,2012-06-15,Summer,2012,6,Not Holiday,Friday,Working Day,1,26.205847000000002,29.9877,58.958299999999994,11.833339,1563,6102,7665,12620,Summer,2012,6,0,Holiday,Friday,Working Day,1,24.599999999999998,29.544999999999998,73.0,11.0014,26,68,94
